Id,SalePrice
1601,66602.18415478733
1602,118612.77445190951
1603,70796.56123136778
1604,256725.04812852343
1605,241394.45719988662
1606,168356.53200331508
1607,177800.72801620644
1608,216351.83120420514
1609,180670.6037162053
1610,151482.67610738345
1611,137757.01029610864
1612,173325.99506670274
1613,165116.45505298383
1614,129951.36505747664
1615,96441.15918936327
1616,79755.2902533543
1617,95855.08348579425
1618,125122.03515072695
1619,138670.85581489222
1620,146920.6973592267
1621,138710.68249498022
1622,143657.42364023783
1623,258017.14729829968
1624,209065.96739816916
1625,117888.28554244076
1626,173144.74477466874
1627,192790.8798392197
1628,282317.02180497785
1629,184141.16915347832
1630,342617.7562710274
1631,232772.89313417504
1632,247007.9613814071
1633,178443.3647223258
1634,184624.7386840788
1635,174269.01298496925
1636,152515.93542508973
1637,200575.7906005383
1638,177518.68919395396
1639,192763.99963808403
1640,249920.29608938552
1641,184304.10180913552
1642,244896.23927202023
1643,210499.1623615165
1644,235867.6630751681
1645,196657.47444311474
1646,158883.1385017315
1647,161131.70094303347
1648,128649.5131404156
1649,141180.99872501494
1650,112767.66409795731
1651,120840.22163390303
1652,98518.69613182025
1653,101157.10449777337
1654,142618.44624778972
1655,131559.63769966742
1656,138708.6315047546
1657,145418.14169153373
1658,143299.20441577697
1659,114910.35786942052
1660,156599.15472613584
1661,411597.4980997748
1662,396426.9191437224
1663,372081.3156829011
1664,476997.7778272938
1665,309115.57020352135
1666,338368.0773165369
1667,383937.2104355758
1668,354257.0265093615
1669,318964.5110418213
1670,351884.87197689444
1671,262548.22145875596
1672,412245.88727518765
1673,286227.0530077965
1674,239289.14367444586
1675,197845.62937658717
1676,196586.07165892786
1677,218943.07410435088
1678,435300.8627392597
1679,387736.91159160755
1680,325081.9088444631
1681,250725.6049272829
1682,322499.57518593397
1683,184508.13955231037
1684,176720.4597256267
1685,176341.15056521777
1686,167148.64263533062
1687,177534.68061414454
1688,189333.49782816652
1689,195774.4543320106
1690,199184.37063742406
1691,190065.4153760628
1692,267665.2672586434
1693,173170.59285135192
1694,183849.00386188444
1695,169600.27345366214
1696,260477.628198241
1697,174896.26795532898
1698,341959.22174152615
1699,310277.1176822066
1700,257387.32316658055
1701,275279.4783569003
1702,235751.60914343406
1703,235934.66495251696
1704,272413.05311333295
1705,242727.34054772457
1706,333215.428309674
1707,211226.8557106515
1708,201180.7349642545
1709,261547.64787746352
1710,218134.53043170777
1711,278762.89502613834
1712,247685.22579319967
1713,278223.1759814134
1714,222474.332013035
1715,210088.55362381387
1716,183428.9960479482
1717,178439.52661099588
1718,137170.76579906486
1719,211219.8901942673
1720,242496.9628974104
1721,163639.44631058615
1722,125800.7252988033
1723,155924.45583228747
1724,202074.046076324
1725,236978.94499445483
1726,187159.9436457192
1727,151057.39364185708
1728,175725.22127031637
1729,169679.70164211918
1730,158883.92301602478
1731,119940.12516727275
1732,123944.38702053302
1733,112869.01329542852
1734,121780.7184492014
1735,124864.12916312044
1736,105855.37502350975
1737,294179.7556252343
1738,259087.97288180146
1739,233916.64889159382
1740,202688.0260305946
1741,184284.49539327316
1742,171524.98303745082
1743,180416.90496243053
1744,315778.74281095737
1745,220242.20914881956
1746,187978.1570990329
1747,215374.23521255533
1748,214551.76862622183
1749,142443.11537497796
1750,124110.76271930478
1751,255244.51377798585
1752,114595.29737828524
1753,151033.7936124603
1754,192806.61518740054
1755,163940.9457789954
1756,123994.55500506457
1757,120883.72459625083
1758,147265.20379089878
1759,162287.9637594944
1760,166095.77141703333
1761,147823.61519716994
1762,178134.32604710004
1763,190187.51287130872
1764,112424.03178662212
1765,167730.65241135776
1766,192413.72159698553
1767,222416.54471197183
1768,139813.41943857184
1769,173763.52102368564
1770,155788.60218147477
1771,124541.76187911097
1772,130032.89732333187
1773,124422.70512421751
1774,140760.06723413858
1775,141822.2577665061
1776,132205.08497337892
1777,107170.8076277699
1778,139279.3925682133
1779,118017.25663406993
1780,180124.62803747022
1781,126759.19011120909
1782,84747.39045761869
1783,142402.54724027318
1784,107860.85134310597
1785,127036.80878763835
1786,137642.57590760995
1787,167928.70481733556
1788,60909.449202176096
1789,100279.17917941234
1790,77138.54481858946
1791,180706.82609635266
1792,161056.0290618427
1793,127847.63775107724
1794,157111.69474693626
1795,133214.47211786598
1796,135533.49858737868
1797,116845.72863208211
1798,119841.61549123011
1799,109548.77802081192
1800,134887.92686696746
1801,126674.79371945403
1802,146423.96959130146
1803,148753.8843247858
1804,134444.90865766632
1805,136000.23166860655
1806,127143.18028176074
1807,139963.31604881346
1808,128010.9061450502
1809,126176.55556084724
1810,135715.2914178741
1811,96409.00829966359
1812,99732.28723259592
1813,123492.0891807866
1814,94766.8139357374
1815,53776.0962610303
1816,101235.45950986297
1817,104994.96415430284
1818,142764.69713889167
1819,125171.97916391763
1820,52101.084880428105
1821,121098.89541862012
1822,151538.2898535306
1823,45337.00233256446
1824,129936.08878714932
1825,140888.8975129174
1826,104874.69874116835
1827,100525.67887179868
1828,137060.3606165084
1829,130907.09418843506
1830,137988.55425440567
1831,142713.76137618267
1832,73295.67590107357
1833,142288.89536906403
1834,115325.93373526342
1835,114359.24971495566
1836,123529.67711224902
1837,86459.72952412741
1838,123745.30418332003
1839,101170.89068868636
1840,139679.80372756295
1841,134465.35932274928
1842,92925.57125815708
1843,127111.26437775706
1844,147942.22543595324
1845,144407.25932758133
1846,157694.16916917945
1847,171452.20976219422
1848,51949.8662260242
1849,112398.94037289708
1850,115191.29173592018
1851,149210.50465978132
1852,124433.31204643946
1853,118769.66569620112
1854,161399.35870208757
1855,152811.1139040894
1856,224004.1840209306
1857,128848.09688086524
1858,134307.7495892612
1859,119000.98843868308
1860,146223.90823809349
1861,118251.17367746678
1862,319850.8301529168
1863,295921.5434149923
1864,296020.3699685747
1865,343172.70519073884
1866,329864.03828581056
1867,225163.581536834
1868,283002.496775113
1869,203799.52617394557
1870,225255.57990724774
1871,259434.65135502053
1872,176522.8768363677
1873,232776.09163815394
1874,156941.84133815215
1875,197861.3445282111
1876,201379.7202958848
1877,210696.6648054496
1878,207261.51128829288
1879,127642.061004592
1880,131047.39560601112
1881,245223.60018915738
1882,239623.23862975094
1883,186137.6880701068
1884,203979.29021851212
1885,236785.2303030516
1886,283969.1138788034
1887,217693.76656544817
1888,267973.30385020893
1889,172257.41924664206
1890,113502.1887185076
1891,136272.47993010332
1892,94590.13509340837
1893,126602.45166627104
1894,121747.44294011811
1895,130722.34077079476
1896,127452.14775903603
1897,116248.413068103
1898,108160.04191244257
1899,166714.50335274506
1900,157649.98003157915
1901,172515.04200812776
1902,157050.50005512923
1903,222372.00965644195
1904,142491.98803165412
1905,200827.95243159524
1906,155256.79489124502
1907,210228.03603775223
1908,109455.9225261584
1909,130954.2910924324
1910,119270.95166663476
1911,224175.09313911988
1912,340971.86521952675
1913,139067.12032389708
1914,56281.468480933785
1915,291970.1037834804
1916,66808.43456998019
1917,240439.32253507196
1918,140930.26556120202
1919,182789.32957103147
1920,161129.26810630516
1921,358136.3685986496
1922,316186.20711404097
1923,239778.92606445705
1924,214902.5710741321
1925,196818.26870689838
1926,356771.3816281079
1927,131923.89170383252
1928,161116.53130788848
1929,125450.71439856107
1930,134468.71393462986
1931,142627.44576570604
1932,141647.60903841813
1933,185624.86090907658
1934,183035.06850346722
1935,170906.4808326193
1936,197414.9854042566
1937,186076.54721591744
1938,172105.88737297358
1939,242323.67672987934
1940,195353.544387246
1941,169178.94454159163
1942,184740.88553186844
1943,219840.98356568877
1944,372045.6196147471
1945,399744.3101599172
1946,128619.79493594998
1947,261525.63809692702
1948,167117.05689907883
1949,250531.74759045278
1950,192721.19408620312
1951,237385.5503542989
1952,205583.05719242297
1953,165349.88854650653
1954,184365.7182534993
1955,137422.474323164
1956,300870.98861460923
1957,151428.603276904
1958,287286.4536313247
1959,146990.95786750622
1960,116071.50591951674
1961,119006.4879003338
1962,99133.17292930571
1963,107046.94698307182
1964,105134.0440147199
1965,138982.19143548366
1966,135727.57769903642
1967,296852.23355715687
1968,406708.7538712239
1969,382251.52586862125
1970,397805.8492990592
1971,462946.40906945564
1972,374258.84582840546
1973,272103.4264290973
1974,338459.15918267885
1975,503992.23435593426
1976,274641.89455410343
1977,349497.3546193536
1978,342000.91477141407
1979,321150.6781209866
1980,205291.4287679791
1981,337533.99385747174
1982,220102.63501019415
1983,206994.54814812698
1984,171616.48960332657
1985,225616.66065987633
1986,205838.49715390624
1987,185162.7873018323
1988,174264.73492163338
1989,193012.6709466418
1990,207605.1352902531
1991,230146.386056808
1992,216352.3336140188
1993,169040.55323853338
1994,226309.22714121314
1995,182789.41639693922
1996,249158.25865476092
1997,319990.5267789931
1998,306712.05863989773
1999,291437.5561139684
2000,322151.63407494314
2001,282318.1508005031
2002,239623.72880207517
2003,251000.59291174583
2004,283497.27472411963
2005,229018.87499751814
2006,221862.44880971246
2007,251120.10789776425
2008,212133.52633430337
2009,198514.9700141506
2010,196234.08752692773
2011,144459.88471767312
2012,174267.05986599013
2013,177976.74499662366
2014,184687.3475576369
2015,207212.44285421463
2016,191991.3763945007
2017,193250.83614156087
2018,113798.6597578977
2019,132192.9866136401
2020,103642.4758474293
2021,99593.78884335066
2022,185524.07421915617
2023,143938.83025331332
2024,282020.8320037549
2025,350596.4828718984
2026,174815.09649556532
2027,162591.97996930877
2028,155131.014963854
2029,167596.81845922268
2030,262441.17544294236
2031,231534.82679574803
2032,254807.12106026988
2033,251184.40980514
2034,178514.02222871833
2035,222681.68123036294
2036,204326.0965030274
2037,213219.17494085338
2038,342824.0149527284
2039,230652.54140816012
2040,274688.750171149
2041,304780.1691283487
2042,209130.31148393272
2043,177446.28437185747
2044,176277.72748357803
2045,213372.64531275703
2046,149020.62866924147
2047,146574.0512158965
2048,142686.72167545525
2049,146438.7684843428
2050,175762.9921882054
2051,102524.09887745578
2052,121735.07613338386
2053,149618.14800611336
2054,92434.2953301965
2055,157245.23434346984
2056,152484.27750269475
2057,111567.75543345104
2058,212536.9023579831
2059,131842.21004582132
2060,176645.7365944702
2061,173144.5637549115
2062,126411.8266270422
2063,118202.57404810654
2064,137016.53017512706
2065,119172.33188403615
2066,167776.1062464293
2067,114290.96536598861
2068,148388.54285469398
2069,88805.14734858173
2070,119499.08560160403
2071,95114.27312558384
2072,141405.62626258133
2073,129665.1938777598
2074,185870.19740445146
2075,150950.02038742296
2076,117094.42846017978
2077,151490.4842778681
2078,123877.05239708255
2079,136507.52921736764
2080,115349.03883577761
2081,127518.98178122973
2082,120549.65887873076
2083,148706.79723413396
2084,105875.21870140103
2085,112532.90483087066
2086,117908.058662088
2087,123873.50956685221
2088,96581.14574994858
2089,77618.28836325066
2090,121589.92454980267
2091,107260.61256267838
2092,120066.26051993422
2093,115862.03485046815
2094,110132.25935935791
2095,154238.25422396406
2096,87257.15313580527
2097,100478.67907805234
2098,151369.73175436963
2099,51209.944986364935
2100,78027.5267020911
2101,115649.78417492486
2102,130698.75219207648
2103,105835.85599047743
2104,144370.05337563896
2105,131325.07918110339
2106,64977.93118668765
2107,176977.94302349113
2108,117585.22128294512
2109,110884.5267587216
2110,126663.47025137214
2111,134593.80720092694
2112,137450.43060377048
2113,121111.42645686728
2114,123055.87881287046
2115,163206.76415499585
2116,114608.7959361319
2117,149326.79584164338
2118,130680.33053374066
2119,113820.85637172297
2120,112611.28739908763
2121,101182.86642420792
2122,117946.40628503333
2123,81449.24759219654
2124,156204.43166139588
2125,123976.89849536467
2126,149085.58351446057
2127,164749.69358643226
2128,127368.21596251967
2129,90968.81029333199
2130,136211.01517769342
2131,139400.84245885976
2132,111835.98748962858
2133,123086.9418229749
2134,123501.89576030422
2135,99033.5428082858
2136,81704.59660763254
2137,104365.29848210175
2138,133189.93112894107
2139,152497.1541189042
2140,138658.99368614034
2141,175166.49372162245
2142,126092.45432473869
2143,147908.3504265879
2144,122259.16839182354
2145,137945.9170832941
2146,176565.74405669782
2147,146144.42700800192
2148,136901.78089770046
2149,153668.15469256917
2150,237605.09492444585
2151,117552.50309369863
2152,172830.1496690818
2153,157403.4692103613
2154,100437.59110199976
2155,143956.22905511965
2156,253899.72384169427
2157,224872.68316582323
2158,241411.40425379056
2159,219661.21916960453
2160,184822.04050727043
2161,234518.8892858891
2162,368997.1854290303
2163,332533.56441768317
2164,253453.57616548653
2165,205519.87941352342
2166,163403.9810736219
2167,217557.85355842268
2168,190061.65438499808
2169,196880.99577398517
2170,215221.54569337209
2171,162906.90747411773
2172,131989.96918019716
2173,176778.46688240214
2174,218353.59978217713
2175,285097.53594272514
2176,309283.0418056253
2177,232017.68410214706
2178,214331.36054274254
2179,134255.40443575196
2180,208795.5760285427
2181,194348.89140673072
2182,226991.1787354805
2183,192500.10316648483
2184,118375.17831856504
2185,133966.121389207
2186,145047.36232939354
2187,152793.69762856062
2188,155550.98804243366
2189,274381.00695831905
2190,79166.96842538504
2191,80939.05393177514
2192,85478.38095720785
2193,112767.9005497558
2194,98561.0488144995
2195,99360.22192569576
2196,102205.15235768042
2197,117122.26672114794
2198,158754.80715898663
2199,182448.27330159865
2200,148685.79593957117
2201,147802.33730055377
2202,223320.69841679692
2203,133623.32874632085
2204,175726.9557309549
2205,119816.9129937522
2206,138064.3481450752
2207,225144.48820799767
2208,274531.6837208005
2209,246305.74838161128
2210,120907.37905088882
2211,119665.14300334682
2212,122609.16041105632
2213,106372.66085545349
2214,138575.3762584693
2215,102420.85171206504
2216,145786.6543820009
2217,63302.37286234515
2218,70988.076805143
2219,66622.68733303121
2220,61597.9721545988
2221,293175.50352711836
2222,275105.57705922483
2223,286784.47613351454
2224,210237.38350016676
2225,119099.0353393549
2226,177346.27234025276
2227,190786.1894297558
2228,267495.3015956033
2229,250859.91586329413
2230,153162.9914430778
2231,207698.758250276
2232,178652.7299975906
2233,181493.09708262183
2234,243913.73248533896
2235,219158.38312485983
2236,251358.4504205582
2237,299699.3271390088
2238,197947.13475791877
2239,110590.68204920253
2240,153102.04494634864
2241,152847.77381010287
2242,123357.26879832758
2243,136599.58646817034
2244,106032.54129285601
2245,101934.94832407788
2246,139996.1911377519
2247,122318.13264894705
2248,118580.44601592913
2249,115435.6189034937
2250,128655.60109288384
2251,106348.94391557516
2252,184980.47917608693
2253,155703.62598168783
2254,186482.15537452447
2255,184351.52509801913
2256,176831.84349044305
2257,208178.55328413867
2258,157814.23381043022
2259,172761.68926086894
2260,159732.19336026025
2261,199628.1114730818
2262,213367.664130343
2263,385517.4105703619
2264,471221.9622453861
2265,177432.49665978225
2266,316232.3439895073
2267,361287.66220297024
2268,437100.3280643692
2269,153639.40563894223
2270,204425.3127150478
2271,210427.6248874059
2272,196472.4414520299
2273,163887.53959311126
2274,182152.4769207673
2275,151313.34917301958
2276,187594.70957985788
2277,179291.9637472689
2278,152241.73277254705
2279,126260.00288490498
2280,117594.96828291127
2281,164791.87736380936
2282,183831.23181707412
2283,111019.84366173892
2284,114151.32946246899
2285,138888.7402710997
2286,123278.17710242163
2287,373302.90631000214
2288,277870.12116460834
2289,357978.9659622446
2290,437367.2656613379
2291,340904.4820554664
2292,453458.63758830173
2293,460561.8413207
2294,395986.63067831774
2295,476863.2692116868
2296,276355.381786996
2297,358270.36651109793
2298,347655.39222896413
2299,341885.38476587535
2300,336414.8379880935
2301,326205.7454774586
2302,257020.0181361029
2303,253082.25966904784
2304,250779.54459659508
2305,198433.53557476058
2306,193165.44341490115
2307,203078.98120010935
2308,230440.7510949803
2309,289490.2175726351
2310,212503.26446476363
2311,204111.3661204668
2312,175550.9236152366
2313,171421.0856832373
2314,174460.86451872147
2315,182694.2552893164
2316,199902.26149929877
2317,191844.9551453081
2318,179021.38408234372
2319,184382.53042463108
2320,186424.37219670622
2321,236252.3073857604
2322,181071.14097611408
2323,202374.81653127895
2324,191848.20327835824
2325,215942.20277818898
2326,182093.7591224893
2327,200981.69587280313
2328,222156.65051981903
2329,194856.25780213845
2330,181874.94695244072
2331,336344.86814984435
2332,402052.81976653205
2333,322354.31761608744
2334,258986.8798458008
2335,296127.57975622365
2336,300798.04803176125
2337,197666.7436382863
2338,260919.20407761817
2339,224830.28781717975
2340,388934.5282751013
2341,210528.76283128196
2342,239536.23179753637
2343,233609.52626164063
2344,221349.7869853117
2345,231511.99478378223
2346,214521.0880184954
2347,198038.26032040018
2348,247104.49038904428
2349,183776.63934459994
2350,322480.7247636554
2351,254343.6419255151
2352,253285.75824952056
2353,233786.37347450102
2354,140803.67014429637
2355,146897.51112107805
2356,152727.27517422583
2357,187630.4184328326
2358,200951.7997820403
2359,134202.6538858055
2360,116054.56317524448
2361,147503.2119598832
2362,251334.81908481443
2363,140184.10825952352
2364,157710.64702212397
2365,216579.59969578683
2366,190034.7040240878
2367,219062.32318973658
2368,215369.05970817638
2369,213544.66115421394
2370,168321.36079965506
2371,165803.58428193483
2372,195304.03682975203
2373,293146.8155353298
2374,318307.87610362266
2375,246990.41789538934
2376,270588.8639971768
2377,325211.19484549144
2378,147776.99555991494
2379,198339.32382085497
2380,152032.03686323526
2381,170352.20294048692
2382,215810.72270593996
2383,203135.61177211377
2384,244284.98625556522
2385,160701.16303788777
2386,133112.20569608407
2387,137838.8247921821
2388,108061.55459904022
2389,114405.00221219254
2390,150260.29240521824
2391,145294.9377142121
2392,113211.0173349739
2393,171017.74503623226
2394,142942.25643796634
2395,213370.47350465896
2396,144825.11342845953
2397,221020.56109051587
2398,133993.66408755118
2399,68892.0674922464
2400,67382.57503017096
2401,123745.91750666544
2402,137593.24076622352
2403,149540.6030133678
2404,158120.42755174008
2405,158299.04760622635
2406,139200.26129266407
2407,125109.46302223757
2408,152680.0994427421
2409,118633.10828697041
2410,173803.68245020093
2411,111712.11739675638
2412,158926.97737658914
2413,128988.06285956806
2414,166008.22827816894
2415,133046.2680461762
2416,128726.16742211524
2417,130795.32769198778
2418,132774.42821353476
2419,125309.36282265781
2420,119627.13222842995
2421,144241.2098246545
2422,105342.37711007448
2423,114585.39081426087
2424,165758.4383364441
2425,187100.78278570133
2426,128589.92318315734
2427,131769.293308901
2428,183397.21544364974
2429,111585.66172460571
2430,132972.9794589712
2431,107600.36860987391
2432,148912.83711683832
2433,147122.23989801013
2434,138112.4844756128
2435,153302.4996016984
2436,103712.61363888573
2437,100089.1320704983
2438,121073.60782043036
2439,100846.86902333034
2440,125693.81138627554
2441,94084.75857690968
2442,96000.37590947277
2443,129675.4895560996
2444,134468.83780610468
2445,93688.708330785
2446,134553.29119527483
2447,181842.74867766027
2448,127988.59010295427
2449,113774.43589587077
2450,159914.778822227
2451,116269.1439071636
2452,189540.12421950267
2453,93566.47589528983
2454,117988.39423827623
2455,120475.20594329949
2456,137091.4406528514
2457,140249.50653378377
2458,132028.40299690014
2459,107853.0709959077
2460,142298.25535535754
2461,131602.98968408175
2462,134784.42133332716
2463,125356.11980993075
2464,166985.62183708086
2465,144263.12652396192
2466,118337.54065990224
2467,128678.23135415404
2468,85045.9555388267
2469,82773.46013538961
2470,200347.16076627251
2471,219377.59133205097
2472,163206.21524930876
2473,116753.09476876365
2474,73450.16474501847
2475,207433.27194408103
2476,115508.27501075805
2477,127146.22258333304
2478,153575.8399262437
2479,105743.7712678595
2480,155563.6914078045
2481,120266.63571754468
2482,124756.31634439026
2483,109917.46439709299
2484,121128.51664379284
2485,123232.28288582675
2486,145943.216167736
2487,160747.07700528397
2488,168519.94747264782
2489,158536.2340564158
2490,144683.45785572194
2491,95006.83172500644
2492,202027.35736044194
2493,161387.05803456105
2494,151673.9445023383
2495,90611.77787657341
2496,238309.37969846133
2497,152127.7453426032
2498,105525.99295560131
2499,84421.58023083315
2500,115894.66268405993
2501,136773.8390145029
2502,145176.68371780711
2503,97545.74353639313
2504,169924.7149199881
2505,228215.91436423844
2506,246373.15842781743
2507,274816.3037437454
2508,246867.38598834383
2509,221205.27845833753
2510,220073.4366541172
2511,174242.91513795702
2512,210294.08557585202
2513,227480.3394808011
2514,270727.9229330625
2515,149809.74032311037
2516,179111.28035868303
2517,149995.17808466108
2518,157908.07614754525
2519,239627.77501740505
2520,222067.29431228386
2521,188095.6705161321
2522,223796.031905359
2523,116532.92159002446
2524,135507.72853049118
2525,149223.0535952352
2526,139603.80164179063
2527,119683.23302459724
2528,128135.44539547883
2529,135129.75250993465
2530,131747.98596091772
2531,256953.892157079
2532,225278.27079840904
2533,193456.97377396037
2534,235313.72633066383
2535,283769.07309985015
2536,233883.25715544765
2537,245997.11826740744
2538,183219.38427434466
2539,190728.24462257905
2540,179917.8046293658
2541,181332.25254426847
2542,163311.19532033737
2543,116390.69074824947
2544,116905.61386032142
2545,138399.8725954303
2546,118691.5601063365
2547,135907.30512719255
2548,151697.56976365676
2549,152782.561570114
2550,641527.346461779
2551,141137.60225397913
2552,127826.4264781068
2553,76507.4527690783
2554,93517.53644052168
2555,113017.11470692833
2556,95734.62206953036
2557,104732.59108199747
2558,143803.14098901453
2559,144663.0651034921
2560,156781.98694544545
2561,147582.3610248326
2562,143121.55537742315
2563,151452.44959073557
2564,199740.89822294755
2565,136409.4365405172
2566,155702.24360272867
2567,144629.46789167557
2568,205425.8657942094
2569,236452.16717865976
2570,116142.43713296547
2571,191596.1783206566
2572,146977.70336396038
2573,224288.91214023766
2574,303919.65875587997
2575,133364.77200419788
2576,117766.05768791761
2577,152514.44307041363
2578,83274.46409091006
2579,62694.81695275055
2580,85193.60764110874
2581,93246.09042723323
2582,105560.54683744759
2583,271181.2052113411
2584,180095.32188436954
2585,188334.19120608683
2586,223353.6485302815
2587,200186.02505761298
2588,133447.1313518747
2589,150922.2098090541
2590,196744.52082148864
2591,236031.34075045725
2592,210966.1437613028
2593,252017.90566979564
2594,187143.8604568921
2595,208690.77349343276
2596,278477.9639272153
2597,186437.0213109347
2598,280649.040431661
2599,342236.79125523183
2600,149482.80516549546
2601,140547.49452887
2602,86212.98288130993
2603,94152.34926287399
2604,92252.28334674668
2605,83605.28551235718
2606,144058.10105107407
2607,203557.13827442745
2608,196565.97372574444
2609,176025.5880583098
2610,109501.58255839585
2611,122136.48122953156
2612,166267.60744156374
2613,127981.59438213301
2614,122141.94010262811
2615,152099.23413356367
2616,144052.3577532057
2617,180416.56731140357
2618,196150.1958744974
2619,195598.6306814501
2620,187217.71123683196
2621,173657.42565301916
2622,177450.62203305057
2623,237580.33922425113
2624,301426.8865400233
2625,285163.54453915317
2626,174453.03014799184
2627,166790.28817300644
2628,477373.2290203059
2629,499432.5015922276
2630,392317.10137304215
2631,474292.4449078876
2632,413301.96518408775
2633,314838.78954337566
2634,444618.4399953663
2635,161385.96594055468
2636,171743.47353312958
2637,180911.70284320932
2638,253047.39398311885
2639,194511.91792524283
2640,150211.493430761
2641,103536.46619006386
2642,188239.57196604606
2643,104528.65101172915
2644,115119.97386155618
2645,112091.3447407555
2646,95339.58056773683
2647,104785.05307356248
2648,138907.73304107605
2649,159985.7396942294
2650,132877.36345831997
2651,137073.4331393467
2652,395014.52794163744
2653,256643.8397275483
2654,261497.71505403327
2655,409738.2670315893
2656,327310.1685725739
2657,352634.63391291734
2658,312703.41759907204
2659,310799.4529353428
2660,369897.1395448887
2661,357354.8839972088
2662,373583.9998070717
2663,290379.2547831785
2664,283096.16356092406
2665,335398.02656925516
2666,283952.9358044083
2667,172058.1712160653
2668,178719.28218234176
2669,184595.4832176352
2670,271651.7836122343
2671,189073.9449614835
2672,194828.09849265334
2673,196200.73496845813
2674,191254.93092445796
2675,171606.58764626065
2676,195758.77035727596
2677,200806.66989790343
2678,245160.59028691135
2679,281757.4150634366
2680,291783.7208774251
2681,400684.8931909713
2682,316813.63152840984
2683,500052.8305460659
2684,321559.23908916867
2685,323900.0440798909
2686,239200.66471175643
2687,303234.7141820554
2688,215923.73931198523
2689,209213.5248203722
2690,395773.4735862838
2691,190848.22907712305
2692,144543.53939819927
2693,202140.55191340618
2694,140333.61958898013
2695,193430.94228264017
2696,185355.33188191586
2697,184763.84646871453
2698,196347.96888376927
2699,170430.71841580461
2700,154001.80307529296
2701,152460.4820844198
2702,112887.02262966573
2703,129568.83920181096
2704,140653.1704434704
2705,112743.96187144735
2706,110965.58486787163
2707,122757.29784731675
2708,131743.9463803808
2709,104252.9294972184
2710,127035.28366311126
2711,251990.38581396427
2712,390843.99427715794
2713,168502.65318824857
2714,152606.37963083852
2715,168835.3634556809
2716,146295.96641336492
2717,196758.52027119877
2718,217190.12179972947
2719,151378.0769442262
2720,174561.69011869509
2721,128624.21680737424
2722,159523.83436367873
2723,140582.7635674609
2724,124424.8081578237
2725,128949.72836680253
2726,148714.3660748346
2727,173427.8781028318
2728,190446.4308060335
2729,149130.21763972502
2730,148771.5095467125
2731,134561.46757943308
2732,135569.38150736596
2733,159831.98905256513
2734,138336.03696007837
